27.26,-1.75,13.69,165.0,578.0,455.0
26.66,-0.07,11.35,167.0,596.0,453.0
26.18,1.76,8.75,159.0,609.0,451.0
25.79,3.63,5.86,136.0,601.0,451.0
25.3,5.4,2.72,92.0,569.0,450.0
24.68,7.06,-0.51,35.0,519.0,449.0
23.96,8.67,-3.78,-30.0,450.0,449.0
23.2,10.22,-6.98,-106.0,359.0,448.0
22.42,11.71,-10.02,-183.0,251.0,446.0
21.67,13.17,-12.76,-248.0,142.0,439.0
17.95,20.06,-22.7,-435.0,-181.0,411.0
13.29,17.49,-26.57,-431.0,-295.0,390.0
9.74,13.04,-27.48,-233.0,-216.0,409.0
7.8,9.7,-26.38,-64.0,-83.0,412.0
6.59,6.31,-24.21,22.0,-40.0,413.0
4.27,0.67,-21.71,96.0,-47.0,410.0
1.26,-8.42,-19.54,158.0,-48.0,414.0
-3.58,-23.97,-17.67,195.0,-35.0,445.0
-7.92,-40.56,-16.59,265.0,122.0,510.0
-12.5,-45.24,-16.91,231.0,174.0,537.0
-12.9,-44.21,-14.92,44.0,240.0,533.0
-13.95,-39.46,-13.19,76.0,251.0,512.0
-11.97,-37.97,-13.85,-201.0,401.0,503.0
-10.39,-36.95,-12.88,244.0,647.0,-109.0
-8.68,-30.51,-10.58,-8.0,237.0,173.0
-12.39,-30.28,-10.81,93.0,134.0,426.0
-13.08,-31.75,-13.24,164.0,144.0,469.0
-14.28,-30.64,-13.81,110.0,149.0,475.0
-14.86,-27.53,-12.98,80.0,165.0,467.0
-13.11,-16.72,-11.9,89.0,204.0,437.0
29.79,-17.85,1.97,208.0,580.0,480.0
29.17,-17.15,-1.0,208.0,593.0,477.0
28.42,-16.37,-4.08,197.0,587.0,473.0
27.47,-15.67,-7.17,179.0,559.0,469.0
26.28,-15.02,-10.22,152.0,506.0,464.0
24.9,-14.48,-13.2,119.0,431.0,459.0
23.38,-14.05,-16.04,85.0,347.0,454.0
21.83,-13.62,-18.67,46.0,264.0,449.0
20.3,-13.22,-21.05,-1.0,184.0,445.0
18.83,-12.84,-23.15,-51.0,102.0,439.0
12.76,-10.09,-29.75,-207.0,-203.0,364.0
7.93,-6.2,-31.56,-270.0,-300.0,318.0
4.79,-4.43,-31.33,-180.0,-231.0,345.0
4.23,-5.95,-29.19,2.0,-68.0,402.0
4.52,-7.58,-26.97,105.0,-8.0,411.0
2.9,-8.98,-24.37,150.0,-9.0,414.0
1.16,-8.68,-21.91,178.0,16.0,414.0
-2.42,-6.58,-19.74,89.0,4.0,412.0
-4.75,-10.49,-17.27,102.0,62.0,417.0
-7.48,-22.45,-14.78,69.0,162.0,443.0
-8.9,-35.17,-13.4,101.0,142.0,488.0
-6.43,-34.48,-11.74,-57.0,282.0,483.0
-6.26,-33.04,-11.06,-243.0,357.0,477.0
-14.69,-33.32,-12.0,-104.0,648.0,228.0
-6.0,-28.0,-10.35,331.0,98.0,190.0
-13.21,-29.42,-8.71,29.0,137.0,429.0
-11.66,-26.46,-11.03,107.0,124.0,451.0
-12.71,-27.35,-11.84,13.0,160.0,462.0
-13.05,-25.85,-10.93,25.0,125.0,459.0
-12.38,-20.0,-10.95,33.0,146.0,443.0
25.43,-4.11,3.49,207.0,594.0,450.0
24.85,-3.25,0.82,223.0,610.0,448.0
24.27,-2.14,-2.0,220.0,621.0,446.0
23.73,-0.86,-4.97,192.0,615.0,444.0
23.21,0.46,-8.01,142.0,586.0,442.0
22.68,1.68,-11.05,76.0,535.0,441.0
22.04,2.74,-14.02,0.0,460.0,439.0
21.29,3.61,-16.86,-80.0,368.0,438.0
20.47,4.27,-19.54,-155.0,268.0,430.0
19.65,4.69,-21.98,-217.0,165.0,418.0
15.3,5.21,-30.35,-333.0,-241.0,399.0
10.66,4.35,-33.46,-344.0,-364.0,354.0
7.94,2.5,-33.83,-193.0,-264.0,382.0
7.32,-0.09,-32.24,-9.0,-101.0,408.0
6.87,-3.11,-30.08,129.0,-24.0,412.0
4.97,-6.23,-28.14,192.0,11.0,413.0
2.14,-8.41,-25.62,163.0,-17.0,414.0
-2.01,-12.68,-23.05,187.0,3.0,419.0
-5.59,-18.3,-22.01,169.0,37.0,432.0
-9.35,-27.1,-20.99,101.0,73.0,459.0
-12.56,-37.55,-20.68,101.0,154.0,502.0
-11.46,-38.46,-17.92,-14.0,226.0,504.0
-9.85,-35.15,-15.36,-91.0,275.0,489.0
-11.06,-38.78,-16.84,-205.0,409.0,505.0
-7.22,-30.96,-14.18,337.0,373.0,-115.0
-15.53,-30.36,-13.52,-203.0,339.0,366.0
-16.01,-29.07,-13.19,95.0,106.0,451.0
-15.65,-29.52,-14.99,98.0,149.0,470.0
-15.4,-29.38,-15.04,66.0,133.0,474.0
-15.26,-25.31,-14.13,68.0,151.0,461.0
27.27,-2.88,3.88,210.0,572.0,455.0
27.16,-2.5,1.39,226.0,588.0,455.0
27.01,-2.08,-1.32,235.0,601.0,454.0
26.8,-1.57,-4.28,229.0,598.0,453.0
26.45,-0.98,-7.44,204.0,571.0,452.0
25.99,-0.35,-10.75,158.0,520.0,451.0
25.45,0.22,-14.12,91.0,451.0,449.0
24.87,0.73,-17.4,15.0,364.0,447.0
24.22,1.21,-20.45,-61.0,259.0,439.0
23.54,1.62,-23.18,-128.0,143.0,425.0
19.54,3.62,-31.93,-324.0,-280.0,400.0
14.43,2.05,-34.93,-349.0,-397.0,365.0
10.29,-1.12,-35.19,-161.0,-292.0,396.0
7.9,-4.04,-33.81,65.0,-109.0,411.0
6.89,-7.06,-32.67,155.0,-28.0,414.0
5.14,-8.76,-31.34,192.0,1.0,415.0
2.34,-9.85,-29.68,158.0,-15.0,415.0
-1.14,-6.48,-27.41,141.0,-68.0,412.0
-4.7,-9.66,-25.69,111.0,-34.0,416.0
-9.74,-20.15,-24.11,115.0,-14.0,440.0
-12.86,-28.13,-22.11,172.0,60.0,467.0
-14.69,-30.86,-20.45,53.0,188.0,479.0
-13.04,-37.51,-20.39,-33.0,320.0,502.0
-20.25,-38.66,-22.46,-189.0,608.0,285.0
-8.06,-35.03,-17.99,349.0,126.0,230.0
-15.53,-36.98,-16.59,81.0,149.0,463.0
-13.83,-34.54,-17.7,184.0,100.0,482.0
-14.31,-33.84,-18.42,97.0,134.0,487.0
-14.01,-30.06,-17.81,108.0,133.0,474.0
-12.17,-17.6,-17.49,26.0,194.0,437.0
33.5,-8.99,-6.74,157.0,489.0,481.0
32.66,-8.25,-9.41,135.0,471.0,477.0
31.68,-7.54,-12.06,106.0,438.0,473.0
30.62,-6.89,-14.64,74.0,395.0,469.0
29.54,-6.43,-17.09,42.0,348.0,465.0
28.46,-6.15,-19.44,14.0,300.0,461.0
27.33,-5.95,-21.71,-8.0,244.0,457.0
26.13,-5.8,-23.92,-34.0,178.0,453.0
24.9,-5.6,-26.02,-59.0,108.0,449.0
23.67,-5.28,-27.97,-85.0,32.0,440.0
